ts,date,time,FC1_Read_Input_Register,FC2_Read_Discrete_Value,FC3_Read_Holding_Register,FC4_Read_Coil,label,type
1556212496,25-Apr-19, 10:14:56 ,14638,9512,49133,31318,1,injection
1556212496,25-Apr-19, 10:14:56 ,14638,9512,49133,31318,1,injection
1556212496,25-Apr-19, 10:14:56 ,61297,64587,38187,37200,1,injection
1556212498,25-Apr-19, 10:14:58 ,61297,64587,38187,37200,1,injection
1556212499,25-Apr-19, 10:14:59 ,61297,64587,38187,37200,1,injection
1556212499,25-Apr-19, 10:14:59 ,61297,64587,38187,37200,1,injection
1556212500,25-Apr-19, 10:15:00 ,39066,61211,28505,26894,1,injection
1556212501,25-Apr-19, 10:15:01 ,39066,61211,28505,26894,1,injection
1556212501,25-Apr-19, 10:15:01 ,39066,61211,28505,26894,1,injection
1556212501,25-Apr-19, 10:15:01 ,39066,61211,28505,26894,1,injection
1556212503,25-Apr-19, 10:15:03 ,11778,51218,57914,59878,1,injection
1556212504,25-Apr-19, 10:15:04 ,11778,51218,57914,59878,1,injection
1556212504,25-Apr-19, 10:15:04 ,11778,51218,57914,59878,1,injection
1556212505,25-Apr-19, 10:15:05 ,11778,51218,57914,59878,1,injection
1556212506,25-Apr-19, 10:15:06 ,27509,11535,45727,30860,1,injection
1556212506,25-Apr-19, 10:15:06 ,27509,11535,45727,30860,1,injection
1556212506,25-Apr-19, 10:15:06 ,27509,11535,45727,30860,1,injection
1556212508,25-Apr-19, 10:15:08 ,27509,11535,45727,30860,1,injection
1556212509,25-Apr-19, 10:15:09 ,47599,13291,9583,21285,1,injection
1556212509,25-Apr-19, 10:15:09 ,47599,13291,9583,21285,1,injection
1556212511,25-Apr-19, 10:15:11 ,47599,13291,9583,21285,1,injection
1556212511,25-Apr-19, 10:15:11 ,9552,21512,46412,19404,1,injection
1556212511,25-Apr-19, 10:15:11 ,9552,21512,46412,19404,1,injection
1556311191,26-Apr-19, 13:39:51 ,0,0,0,0,1,password
1556311196,26-Apr-19, 13:39:56 ,0,0,0,0,1,password
1556311201,26-Apr-19, 13:40:01 ,0,0,0,0,1,password
1556311206,26-Apr-19, 13:40:06 ,0,0,0,0,1,password
1556311211,26-Apr-19, 13:40:11 ,55695,54918,22584,51667,1,password
1556311221,26-Apr-19, 13:40:21 ,55695,54918,22584,51667,1,password
1556311226,26-Apr-19, 13:40:26 ,55695,54918,22584,51667,1,password
1556311231,26-Apr-19, 13:40:31 ,62379,54625,10518,7276,1,password
1556311232,26-Apr-19, 13:40:32 ,62379,54625,10518,7276,1,password
1556311236,26-Apr-19, 13:40:36 ,62379,54625,10518,7276,1,password
1556311237,26-Apr-19, 13:40:37 ,62379,54625,10518,7276,1,password
1556311241,26-Apr-19, 13:40:41 ,5917,53309,34341,59177,1,password
1556311242,26-Apr-19, 13:40:42 ,5917,53309,34341,59177,1,password
1556311246,26-Apr-19, 13:40:46 ,5917,53309,34341,59177,1,password
1556311247,26-Apr-19, 13:40:47 ,5917,53309,34341,59177,1,password
1556311251,26-Apr-19, 13:40:51 ,2795,25632,36907,50278,1,password
1556311252,26-Apr-19, 13:40:52 ,2795,25632,36907,50278,1,password
1556311256,26-Apr-19, 13:40:56 ,2795,25632,36907,50278,1,password
1556311257,26-Apr-19, 13:40:57 ,2795,25632,36907,50278,1,password
1556311261,26-Apr-19, 13:41:01 ,5482,3944,37560,59028,1,password
1556311262,26-Apr-19, 13:41:02 ,5482,3944,37560,59028,1,password
1556311266,26-Apr-19, 13:41:06 ,5482,3944,37560,59028,1,password
1556311267,26-Apr-19, 13:41:07 ,5482,3944,37560,59028,1,password
1556311271,26-Apr-19, 13:41:11 ,45122,42180,10512,61844,1,password
1556311276,26-Apr-19, 13:41:16 ,45122,42180,10512,61844,1,password
1556311281,26-Apr-19, 13:41:21 ,59759,3912,37463,26986,1,password
1556311282,26-Apr-19, 13:41:22 ,59759,3912,37463,26986,1,password
1556311286,26-Apr-19, 13:41:26 ,59759,3912,37463,26986,1,password
1556311287,26-Apr-19, 13:41:27 ,59759,3912,37463,26986,1,password
1556311291,26-Apr-19, 13:41:31 ,43009,21263,44665,37070,1,password
1556311292,26-Apr-19, 13:41:32 ,43009,21263,44665,37070,1,password
1556311296,26-Apr-19, 13:41:36 ,43009,21263,44665,37070,1,password
1556311297,26-Apr-19, 13:41:37 ,43009,21263,44665,37070,1,password
1556311301,26-Apr-19, 13:41:41 ,36006,18056,40322,1736,1,password
1556311306,26-Apr-19, 13:41:46 ,36006,18056,40322,1736,1,password
1556311307,26-Apr-19, 13:41:47 ,36006,18056,40322,1736,1,password
1556311311,26-Apr-19, 13:41:51 ,33281,18511,18539,16818,1,password
1556311312,26-Apr-19, 13:41:52 ,33281,18511,18539,16818,1,password
1556311316,26-Apr-19, 13:41:56 ,33281,18511,18539,16818,1,password
1556311317,26-Apr-19, 13:41:57 ,33281,18511,18539,16818,1,password
1556311321,26-Apr-19, 13:42:01 ,4227,19815,43448,59704,1,password
1556311322,26-Apr-19, 13:42:02 ,4227,19815,43448,59704,1,password
1556311326,26-Apr-19, 13:42:06 ,4227,19815,43448,59704,1,password
1556311327,26-Apr-19, 13:42:07 ,4227,19815,43448,59704,1,password
1556311331,26-Apr-19, 13:42:11 ,30144,12758,62601,28971,1,password
1556311337,26-Apr-19, 13:42:17 ,30144,12758,62601,28971,1,password
1556311341,26-Apr-19, 13:42:21 ,31993,28415,21159,25984,1,password
1556311342,26-Apr-19, 13:42:22 ,31993,28415,21159,25984,1,password
1556311346,26-Apr-19, 13:42:26 ,31993,28415,21159,25984,1,password
1556311347,26-Apr-19, 13:42:27 ,31993,28415,21159,25984,1,password
1556311351,26-Apr-19, 13:42:31 ,51778,5487,40107,61201,1,password
1556311352,26-Apr-19, 13:42:32 ,51778,5487,40107,61201,1,password
1556311356,26-Apr-19, 13:42:36 ,51778,5487,40107,61201,1,password
1556311357,26-Apr-19, 13:42:37 ,51778,5487,40107,61201,1,password
1556311361,26-Apr-19, 13:42:41 ,28812,28360,32794,27914,1,password
1556311362,26-Apr-19, 13:42:42 ,28812,28360,32794,27914,1,password
1556311366,26-Apr-19, 13:42:46 ,28812,28360,32794,27914,1,password
1556311367,26-Apr-19, 13:42:47 ,28812,28360,32794,27914,1,password
1556311371,26-Apr-19, 13:42:51 ,36213,52578,26068,30945,1,password
1556311372,26-Apr-19, 13:42:52 ,36213,52578,26068,30945,1,password
1556311376,26-Apr-19, 13:42:56 ,36213,52578,26068,30945,1,password
1556311377,26-Apr-19, 13:42:57 ,36213,52578,26068,30945,1,password
1556311381,26-Apr-19, 13:43:01 ,41068,49312,38983,56409,1,password
1556311382,26-Apr-19, 13:43:02 ,41068,49312,38983,56409,1,password
1556311386,26-Apr-19, 13:43:06 ,41068,49312,38983,56409,1,password
1556311387,26-Apr-19, 13:43:07 ,41068,49312,38983,56409,1,password
1556311391,26-Apr-19, 13:43:11 ,14573,32038,31134,48610,1,password
1556311396,26-Apr-19, 13:43:16 ,14573,32038,31134,48610,1,password
1556311401,26-Apr-19, 13:43:21 ,42012,21665,7911,11176,1,password
1556311402,26-Apr-19, 13:43:22 ,42012,21665,7911,11176,1,password
1556311406,26-Apr-19, 13:43:26 ,42012,21665,7911,11176,1,password
1556311407,26-Apr-19, 13:43:27 ,42012,21665,7911,11176,1,password
1556311411,26-Apr-19, 13:43:31 ,21544,11672,10688,4822,1,password
1556311412,26-Apr-19, 13:43:32 ,21544,11672,10688,4822,1,password
1556311416,26-Apr-19, 13:43:36 ,21544,11672,10688,4822,1,password
1556311417,26-Apr-19, 13:43:37 ,21544,11672,10688,4822,1,password
1556311421,26-Apr-19, 13:43:41 ,53424,47147,58494,57617,1,password
1556311426,26-Apr-19, 13:43:46 ,53424,47147,58494,57617,1,password
1556311427,26-Apr-19, 13:43:47 ,53424,47147,58494,57617,1,password
1556311431,26-Apr-19, 13:43:51 ,52090,28909,29308,38244,1,password
1556311432,26-Apr-19, 13:43:52 ,52090,28909,29308,38244,1,password
1556311436,26-Apr-19, 13:43:56 ,52090,28909,29308,38244,1,password
1556311437,26-Apr-19, 13:43:57 ,52090,28909,29308,38244,1,password
1556311441,26-Apr-19, 13:44:01 ,37661,56977,3668,37894,1,password
1556311442,26-Apr-19, 13:44:02 ,37661,56977,3668,37894,1,password
1556311446,26-Apr-19, 13:44:06 ,37661,56977,3668,37894,1,password
1556311447,26-Apr-19, 13:44:07 ,37661,56977,3668,37894,1,password
1556311451,26-Apr-19, 13:44:11 ,41018,18644,37314,57128,1,password
1556311456,26-Apr-19, 13:44:16 ,41018,18644,37314,57128,1,password
1556311461,26-Apr-19, 13:44:21 ,10348,13762,51128,53242,1,password
1556311462,26-Apr-19, 13:44:22 ,10348,13762,51128,53242,1,password
1556311466,26-Apr-19, 13:44:26 ,10348,13762,51128,53242,1,password
1556311467,26-Apr-19, 13:44:27 ,10348,13762,51128,53242,1,password
1556311471,26-Apr-19, 13:44:31 ,64149,62386,19949,20018,1,password
1556311472,26-Apr-19, 13:44:32 ,64149,62386,19949,20018,1,password
1556311476,26-Apr-19, 13:44:36 ,64149,62386,19949,20018,1,password
1556311481,26-Apr-19, 13:44:41 ,6155,8304,35561,6673,1,password
1556311482,26-Apr-19, 13:44:42 ,6155,8304,35561,6673,1,password
1556311486,26-Apr-19, 13:44:46 ,6155,8304,35561,6673,1,password
1556311487,26-Apr-19, 13:44:47 ,6155,8304,35561,6673,1,password
1556311491,26-Apr-19, 13:44:51 ,43167,45829,23174,13040,1,password
1556311492,26-Apr-19, 13:44:52 ,43167,45829,23174,13040,1,password
1556311496,26-Apr-19, 13:44:56 ,43167,45829,23174,13040,1,password
1556311497,26-Apr-19, 13:44:57 ,43167,45829,23174,13040,1,password
1556311501,26-Apr-19, 13:45:01 ,63536,30625,61761,25810,1,password
1556311502,26-Apr-19, 13:45:02 ,63536,30625,61761,25810,1,password
1556311506,26-Apr-19, 13:45:06 ,63536,30625,61761,25810,1,password
1556311507,26-Apr-19, 13:45:07 ,63536,30625,61761,25810,1,password
1556311511,26-Apr-19, 13:45:11 ,45520,20576,24386,5351,1,password
1556311517,26-Apr-19, 13:45:17 ,45520,20576,24386,5351,1,password
1556311521,26-Apr-19, 13:45:21 ,40574,15575,48233,56296,1,password
1556311522,26-Apr-19, 13:45:22 ,40574,15575,48233,56296,1,password
1556311526,26-Apr-19, 13:45:26 ,40574,15575,48233,56296,1,password
1556311527,26-Apr-19, 13:45:27 ,40574,15575,48233,56296,1,password
1556311531,26-Apr-19, 13:45:31 ,17192,19214,38560,50704,1,password
1556311532,26-Apr-19, 13:45:32 ,17192,19214,38560,50704,1,password
1556311536,26-Apr-19, 13:45:36 ,17192,19214,38560,50704,1,password
1556311537,26-Apr-19, 13:45:37 ,17192,19214,38560,50704,1,password
1556311542,26-Apr-19, 13:45:42 ,13036,51397,34884,46486,1,password
1556311542,26-Apr-19, 13:45:42 ,13036,51397,34884,46486,1,password
1556311547,26-Apr-19, 13:45:47 ,13036,51397,34884,46486,1,password
1556311547,26-Apr-19, 13:45:47 ,13036,51397,34884,46486,1,password
1556311552,26-Apr-19, 13:45:52 ,1457,3182,36067,55156,1,password
1556311552,26-Apr-19, 13:45:52 ,1457,3182,36067,55156,1,password
1556311557,26-Apr-19, 13:45:57 ,1457,3182,36067,55156,1,password
1556311557,26-Apr-19, 13:45:57 ,1457,3182,36067,55156,1,password
1556311562,26-Apr-19, 13:46:02 ,3398,58304,9210,5517,1,password
1556311562,26-Apr-19, 13:46:02 ,3398,58304,9210,5517,1,password
1556311567,26-Apr-19, 13:46:07 ,3398,58304,9210,5517,1,password
1556311567,26-Apr-19, 13:46:07 ,3398,58304,9210,5517,1,password
1556311582,26-Apr-19, 13:46:22 ,36843,43695,13647,14608,1,password
1556311582,26-Apr-19, 13:46:22 ,36843,43695,13647,14608,1,password
1556311587,26-Apr-19, 13:46:27 ,36843,43695,13647,14608,1,password
1556311587,26-Apr-19, 13:46:27 ,36843,43695,13647,14608,1,password
1556311592,26-Apr-19, 13:46:32 ,58542,11911,46121,2259,1,password
1556311592,26-Apr-19, 13:46:32 ,58542,11911,46121,2259,1,password
1556311597,26-Apr-19, 13:46:37 ,58542,11911,46121,2259,1,password
1556311597,26-Apr-19, 13:46:37 ,58542,11911,46121,2259,1,password
1556311602,26-Apr-19, 13:46:42 ,50755,40290,51133,14419,1,password
1556311602,26-Apr-19, 13:46:42 ,50755,40290,51133,14419,1,password
1556311607,26-Apr-19, 13:46:47 ,50755,40290,51133,14419,1,password
1556311607,26-Apr-19, 13:46:47 ,50755,40290,51133,14419,1,password
1556311612,26-Apr-19, 13:46:52 ,10171,43286,32649,15411,1,password
1556311612,26-Apr-19, 13:46:52 ,10171,43286,32649,15411,1,password
1556311617,26-Apr-19, 13:46:57 ,10171,43286,32649,15411,1,password
1556311617,26-Apr-19, 13:46:57 ,10171,43286,32649,15411,1,password
1556311622,26-Apr-19, 13:47:02 ,5005,61731,33314,48311,1,password
1556311622,26-Apr-19, 13:47:02 ,5005,61731,33314,48311,1,password
1556311627,26-Apr-19, 13:47:07 ,5005,61731,33314,48311,1,password
1556311627,26-Apr-19, 13:47:07 ,5005,61731,33314,48311,1,password
1556311642,26-Apr-19, 13:47:22 ,18874,58444,4578,34313,1,password
1556311642,26-Apr-19, 13:47:22 ,18874,58444,4578,34313,1,password
1556311647,26-Apr-19, 13:47:27 ,18874,58444,4578,34313,1,password
1556311647,26-Apr-19, 13:47:27 ,18874,58444,4578,34313,1,password
1556311652,26-Apr-19, 13:47:32 ,16770,31676,24127,14682,1,password
1556311652,26-Apr-19, 13:47:32 ,16770,31676,24127,14682,1,password
1556311657,26-Apr-19, 13:47:37 ,16770,31676,24127,14682,1,password
1556311657,26-Apr-19, 13:47:37 ,16770,31676,24127,14682,1,password
1556311662,26-Apr-19, 13:47:42 ,56370,61944,60837,15644,1,password
1556311662,26-Apr-19, 13:47:42 ,56370,61944,60837,15644,1,password
1556311667,26-Apr-19, 13:47:47 ,56370,61944,60837,15644,1,password
1556311667,26-Apr-19, 13:47:47 ,56370,61944,60837,15644,1,password
1556311672,26-Apr-19, 13:47:52 ,35841,57794,7596,41423,1,password
1556311672,26-Apr-19, 13:47:52 ,35841,57794,7596,41423,1,password
1556311677,26-Apr-19, 13:47:57 ,35841,57794,7596,41423,1,password
1556311677,26-Apr-19, 13:47:57 ,35841,57794,7596,41423,1,password
1556311682,26-Apr-19, 13:48:02 ,16413,62196,33331,47322,1,password
1556311682,26-Apr-19, 13:48:02 ,16413,62196,33331,47322,1,password
1556311687,26-Apr-19, 13:48:07 ,16413,62196,33331,47322,1,password
1556311687,26-Apr-19, 13:48:07 ,16413,62196,33331,47322,1,password
1556311702,26-Apr-19, 13:48:22 ,37427,45257,36631,33338,1,password
1556311702,26-Apr-19, 13:48:22 ,37427,45257,36631,33338,1,password
1556311707,26-Apr-19, 13:48:27 ,37427,45257,36631,33338,1,password
1556311707,26-Apr-19, 13:48:27 ,37427,45257,36631,33338,1,password
1556311712,26-Apr-19, 13:48:32 ,28574,25865,14641,6428,1,password
1556311712,26-Apr-19, 13:48:32 ,28574,25865,14641,6428,1,password
1556311717,26-Apr-19, 13:48:37 ,28574,25865,14641,6428,1,password
1556311717,26-Apr-19, 13:48:37 ,28574,25865,14641,6428,1,password
1556311722,26-Apr-19, 13:48:42 ,45733,8690,60639,33046,1,password
1556311722,26-Apr-19, 13:48:42 ,45733,8690,60639,33046,1,password
1556311727,26-Apr-19, 13:48:47 ,45733,8690,60639,33046,1,password
1556311727,26-Apr-19, 13:48:47 ,45733,8690,60639,33046,1,password
1556311732,26-Apr-19, 13:48:52 ,50054,37889,21936,4992,1,password
1556311732,26-Apr-19, 13:48:52 ,50054,37889,21936,4992,1,password
1556311737,26-Apr-19, 13:48:57 ,50054,37889,21936,4992,1,password
1556311737,26-Apr-19, 13:48:57 ,50054,37889,21936,4992,1,password
1556311742,26-Apr-19, 13:49:02 ,42594,36137,7144,36951,1,password
1556311743,26-Apr-19, 13:49:03 ,42594,36137,7144,36951,1,password
1556311747,26-Apr-19, 13:49:07 ,42594,36137,7144,36951,1,password
1556311748,26-Apr-19, 13:49:08 ,42594,36137,7144,36951,1,password
1556311753,26-Apr-19, 13:49:13 ,48052,53334,43877,15812,1,password
1556311758,26-Apr-19, 13:49:18 ,48052,53334,43877,15812,1,password
1556311762,26-Apr-19, 13:49:22 ,40849,31513,16182,55964,1,password
1556311763,26-Apr-19, 13:49:23 ,40849,31513,16182,55964,1,password
1556311767,26-Apr-19, 13:49:27 ,40849,31513,16182,55964,1,password
1556311768,26-Apr-19, 13:49:28 ,40849,31513,16182,55964,1,password
1556311772,26-Apr-19, 13:49:32 ,61050,25030,5196,50711,1,password
1556311773,26-Apr-19, 13:49:33 ,61050,25030,5196,50711,1,password
1556311777,26-Apr-19, 13:49:37 ,61050,25030,5196,50711,1,password
1556311778,26-Apr-19, 13:49:38 ,61050,25030,5196,50711,1,password
1556311782,26-Apr-19, 13:49:42 ,57585,45712,58938,3807,1,password
1556311783,26-Apr-19, 13:49:43 ,57585,45712,58938,3807,1,password
1556311787,26-Apr-19, 13:49:47 ,57585,45712,58938,3807,1,password
1556311788,26-Apr-19, 13:49:48 ,57585,45712,58938,3807,1,password
1556311793,26-Apr-19, 13:49:53 ,59208,63043,17259,29061,1,password
1556311797,26-Apr-19, 13:49:57 ,59208,63043,17259,29061,1,password
1556311798,26-Apr-19, 13:49:58 ,59208,63043,17259,29061,1,password
1556311802,26-Apr-19, 13:50:02 ,13821,60293,40001,27802,1,password
1556311803,26-Apr-19, 13:50:03 ,13821,60293,40001,27802,1,password
1556311807,26-Apr-19, 13:50:07 ,13821,60293,40001,27802,1,password
1556311808,26-Apr-19, 13:50:08 ,13821,60293,40001,27802,1,password
1556311813,26-Apr-19, 13:50:13 ,42543,41974,62170,15658,1,password
1556311822,26-Apr-19, 13:50:22 ,3641,43854,18917,11879,1,password
1556311823,26-Apr-19, 13:50:23 ,3641,43854,18917,11879,1,password
1556311827,26-Apr-19, 13:50:27 ,3641,43854,18917,11879,1,password
1556311828,26-Apr-19, 13:50:28 ,3641,43854,18917,11879,1,password
1556311832,26-Apr-19, 13:50:32 ,64147,35025,52650,22491,1,password
1556311833,26-Apr-19, 13:50:33 ,64147,35025,52650,22491,1,password
1556311837,26-Apr-19, 13:50:37 ,64147,35025,52650,22491,1,password
1556311838,26-Apr-19, 13:50:38 ,64147,35025,52650,22491,1,password
1556311842,26-Apr-19, 13:50:42 ,63708,4361,7762,25222,1,password
1556311843,26-Apr-19, 13:50:43 ,63708,4361,7762,25222,1,password
1556311847,26-Apr-19, 13:50:47 ,63708,4361,7762,25222,1,password
1556311848,26-Apr-19, 13:50:48 ,63708,4361,7762,25222,1,password
1556311852,26-Apr-19, 13:50:52 ,33620,63213,26323,39942,1,password
1556311853,26-Apr-19, 13:50:53 ,33620,63213,26323,39942,1,password
1556311857,26-Apr-19, 13:50:57 ,33620,63213,26323,39942,1,password
1556311858,26-Apr-19, 13:50:58 ,33620,63213,26323,39942,1,password
1556311862,26-Apr-19, 13:51:02 ,7040,54085,34326,59006,1,password
1556311863,26-Apr-19, 13:51:03 ,7040,54085,34326,59006,1,password
1556311867,26-Apr-19, 13:51:07 ,7040,54085,34326,59006,1,password
1556311868,26-Apr-19, 13:51:08 ,7040,54085,34326,59006,1,password
1556311882,26-Apr-19, 13:51:22 ,60807,19567,50606,2543,1,password
1556311883,26-Apr-19, 13:51:23 ,60807,19567,50606,2543,1,password
1556311887,26-Apr-19, 13:51:27 ,60807,19567,50606,2543,1,password
1556311888,26-Apr-19, 13:51:28 ,60807,19567,50606,2543,1,password
1556311892,26-Apr-19, 13:51:32 ,37755,32437,22422,5531,1,password
1556311893,26-Apr-19, 13:51:33 ,37755,32437,22422,5531,1,password
1556311897,26-Apr-19, 13:51:37 ,37755,32437,22422,5531,1,password
1556311898,26-Apr-19, 13:51:38 ,37755,32437,22422,5531,1,password
1556311902,26-Apr-19, 13:51:42 ,12480,24100,21832,63840,1,password
1556311907,26-Apr-19, 13:51:47 ,12480,24100,21832,63840,1,password
1556311908,26-Apr-19, 13:51:48 ,12480,24100,21832,63840,1,password
1556311912,26-Apr-19, 13:51:52 ,35131,60794,54166,33872,1,password
1556311913,26-Apr-19, 13:51:53 ,35131,60794,54166,33872,1,password
1556311917,26-Apr-19, 13:51:57 ,35131,60794,54166,33872,1,password
1556311918,26-Apr-19, 13:51:58 ,35131,60794,54166,33872,1,password
1556311922,26-Apr-19, 13:52:02 ,28886,31234,18490,39589,1,password
1556311923,26-Apr-19, 13:52:03 ,28886,31234,18490,39589,1,password
1556311927,26-Apr-19, 13:52:07 ,28886,31234,18490,39589,1,password
1556311928,26-Apr-19, 13:52:08 ,28886,31234,18490,39589,1,password
1556311933,26-Apr-19, 13:52:13 ,20793,49581,26764,21174,1,password
1556311938,26-Apr-19, 13:52:18 ,20793,49581,26764,21174,1,password
1556311942,26-Apr-19, 13:52:22 ,17168,62800,56102,7109,1,password
1556311943,26-Apr-19, 13:52:23 ,17168,62800,56102,7109,1,password
1556311947,26-Apr-19, 13:52:27 ,17168,62800,56102,7109,1,password
1556311948,26-Apr-19, 13:52:28 ,17168,62800,56102,7109,1,password
1556311952,26-Apr-19, 13:52:32 ,49866,19431,40965,28587,1,password
1556311953,26-Apr-19, 13:52:33 ,49866,19431,40965,28587,1,password
1556311957,26-Apr-19, 13:52:37 ,49866,19431,40965,28587,1,password
1556311958,26-Apr-19, 13:52:38 ,49866,19431,40965,28587,1,password
1556311962,26-Apr-19, 13:52:42 ,42398,64049,32046,52832,1,password
1556311963,26-Apr-19, 13:52:43 ,42398,64049,32046,52832,1,password
1556311967,26-Apr-19, 13:52:47 ,42398,64049,32046,52832,1,password
1556311968,26-Apr-19, 13:52:48 ,42398,64049,32046,52832,1,password
1556311972,26-Apr-19, 13:52:52 ,45390,5588,51879,27638,1,password
1556311973,26-Apr-19, 13:52:53 ,45390,5588,51879,27638,1,password
1556311977,26-Apr-19, 13:52:57 ,45390,5588,51879,27638,1,password
1556311978,26-Apr-19, 13:52:58 ,45390,5588,51879,27638,1,password
1556311983,26-Apr-19, 13:53:03 ,62685,53565,59229,56400,1,password
1556311987,26-Apr-19, 13:53:07 ,62685,53565,59229,56400,1,password
1556311988,26-Apr-19, 13:53:08 ,62685,53565,59229,56400,1,password
1556311997,26-Apr-19, 13:53:17 ,32947,4445,54674,18555,1,password
1556311998,26-Apr-19, 13:53:18 ,32947,4445,54674,18555,1,password
1556312002,26-Apr-19, 13:53:22 ,45046,64448,33305,49528,1,password
1556312003,26-Apr-19, 13:53:23 ,45046,64448,33305,49528,1,password
1556312007,26-Apr-19, 13:53:27 ,45046,64448,33305,49528,1,password
1556312008,26-Apr-19, 13:53:28 ,45046,64448,33305,49528,1,password
1556312013,26-Apr-19, 13:53:33 ,29077,59517,5482,33399,1,password
1556312017,26-Apr-19, 13:53:37 ,29077,59517,5482,33399,1,password
1556312018,26-Apr-19, 13:53:38 ,29077,59517,5482,33399,1,password
1556312022,26-Apr-19, 13:53:42 ,10418,65214,51649,62363,1,password
1556312023,26-Apr-19, 13:53:43 ,10418,65214,51649,62363,1,password
1556312027,26-Apr-19, 13:53:47 ,10418,65214,51649,62363,1,password
1556312028,26-Apr-19, 13:53:48 ,10418,65214,51649,62363,1,password
1556312032,26-Apr-19, 13:53:52 ,59353,31423,41446,256,1,password
1556312033,26-Apr-19, 13:53:53 ,59353,31423,41446,256,1,password
1556312037,26-Apr-19, 13:53:57 ,59353,31423,41446,256,1,password
1556312038,26-Apr-19, 13:53:58 ,59353,31423,41446,256,1,password
1556312042,26-Apr-19, 13:54:02 ,32758,6714,31340,17350,1,password
1556312043,26-Apr-19, 13:54:03 ,32758,6714,31340,17350,1,password
1556312047,26-Apr-19, 13:54:07 ,32758,6714,31340,17350,1,password
1556312048,26-Apr-19, 13:54:08 ,32758,6714,31340,17350,1,password
